repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions,cluster,anomaly,score_raw,rank,credit_score
5.0531,4.2118,0.000486,0.0,1618,2.029666,0.002456,694,3284,2,1,0.43473930432981667,95.0,509.86842105263156
1.2967,1.1031,0.000162,0.0,1417,1.145378,0.00021,445,1623,2,1,0.11546076433768046,150.0,310.85526315789474
0.0,1.157920892373162e+59,0.0,0.0,175,0.314286,0.003105,18,55,0,1,-0.31711109434321916,1623.0,335.5247981545559
0.0,1.157920892373162e+59,0.0,0.0,1529,1.074559,0.0017,438,1643,2,1,0.34347972468510657,119.0,423.0263157894737
0.0,1.157920892373162e+59,0.0,0.0,2128,1.157895,0.006883,479,2464,2,1,0.5697379620341225,56.0,650.9868421052631
787.558,687.5381,3.2e-05,0.0,1611,0.230292,0.025327,151,371,0,1,-0.0911249814126776,878.0,571.8281430219147
0.0,1.157920892373162e+59,0.0,0.0,1823,0.244103,0.001337,155,445,0,1,0.18120352166912124,163.0,798.6159169550174
57686346.2971,50198658.5477,0.0,0.0,1509,1.634195,0.041427,747,2466,2,-1,6.739805084201474,1.0,850.0
0.0,1.157920892373162e+59,0.0,0.0,1382,0.090449,0.026296,66,125,0,1,0.0006302599338404505,632.0,649.8558246828143
0.0,1.157920892373162e+59,0.0,0.0,1114,0.149013,0.024649,73,166,0,1,-0.06142824248241817,773.0,605.1326412918108
3727.9473,3236.6039,3e-06,0.0,1686,0.708185,0.011981,390,1194,0,1,0.09592206084924629,312.0,751.3552479815455
0.0,1.157920892373162e+59,0.0,0.0,1324,0.150302,0.011985,86,199,0,1,0.0014894209971954495,629.0,650.8073817762399
0.0,1.157920892373162e+59,0.0,0.0,1426,0.043478,0.005303,30,62,0,1,-0.005972996437434548,649.0,644.4636678200692
0.0,1.157920892373162e+59,0.0,0.0,867,0.049596,0.026511,28,43,0,1,-0.16041774934900407,1167.0,480.16147635524794
0.0,1.157920892373162e+59,0.0,0.0,1595,0.723511,0.048542,428,1154,0,1,0.288083696620062,86.0,823.0392156862745
4.6252,3.8389,0.000966,0.0,1650,0.387879,0.00447,262,640,0,1,-0.017504424604454432,683.0,633.679354094579
0.0,1.157920892373162e+59,0.0,0.0,18,1.444444,0.00176,7,26,0,1,-0.21175594064850803,1376.0,413.8696655132641
0.0,1.157920892373162e+59,0.0,0.0,850,0.28,0.002191,70,238,0,1,-0.11370204151630356,940.0,552.1626297577855
1604.9677,1404.0257,1.6e-05,0.0,1157,1.396716,0.025944,417,1616,2,1,0.07049425890672904,152.0,303.61842105263156
3.3861,2.8271,0.000322,0.0,1323,0.496599,0.001091,224,657,0,1,-0.10182468551245011,906.0,562.9469434832756
0.0,1.157920892373162e+59,0.0,0.0,1489,1.017461,0.047441,447,1515,2,1,0.3209463364448371,124.0,404.9342105263158
0.0,1.157920892373162e+59,0.0,0.0,90,0.644444,0.02604,22,58,0,1,-0.29467128350241917,1582.0,348.52941176470586
1.3045,1.1219,0.006513,0.0,1231,0.037368,0.008497,13,46,0,1,-0.2732394269735492,1527.0,365.9746251441753
0.0,1.157920892373162e+59,0.0,0.0,1462,0.420657,0.003561,277,615,0,1,0.14547833680656314,223.0,779.5847750865053
1.7457,1.4489,0.000649,0.0,1428,0.722689,0.001133,480,1032,0,1,0.04195263531874994,473.0,700.2883506343715
0.0,1.157920892373162e+59,0.0,0.0,2399,0.464777,0.001679,468,1115,0,1,0.482831649490448,19.0,844.2906574394464
8.1163,6.9272,0.000322,0.0,1400,0.648571,0.002616,304,908,0,1,-0.02729595995935528,707.0,626.0668973471742
3.043,2.5257,0.001943,0.0,1320,0.259848,0.005914,211,343,0,1,-0.1531323304300093,1124.0,493.800461361015
1.3075,1.1039,0.002917,0.0,1503,0.504325,0.003814,371,758,0,1,-0.008323109487856369,657.0,641.9261822376009
2.8864,2.4688,0.001609,0.0,1516,0.451187,0.004646,283,684,0,1,-0.038270616562118887,729.0,619.0888119953863
0.0,1.157920892373162e+59,0.0,0.0,675,0.198519,0.026182,87,134,0,1,-0.17347520127023164,1229.0,460.4959630911188
0.0,1.157920892373162e+59,0.0,0.0,1241,0.461724,0.003561,173,573,0,1,0.06126627023747174,397.0,724.39446366782
0.0,1.157920892373162e+59,0.0,0.0,840,0.29881,0.026394,68,251,0,1,-0.11378866950613267,941.0,551.8454440599769
0.0,1.157920892373162e+59,0.0,0.0,1433,0.418004,0.002039,269,599,0,1,0.13429643617595363,244.0,772.923875432526
5.1766,4.2965,0.000321,0.0,1339,0.142644,0.001664,111,191,0,1,-0.19695452685580123,1330.0,428.46020761245677
4.4119,3.6641,0.000259,0.0,1430,1.098601,0.001141,526,1571,2,1,0.13117735735233194,147.0,321.7105263157895
3.501,2.9062,0.001294,0.0,1361,0.081558,0.004529,63,111,0,1,-0.215429244349905,1386.0,410.69780853517875
0.0,1.157920892373162e+59,0.0,0.0,1369,0.040906,0.002593,33,56,0,1,-0.021522646453134293,694.0,630.190311418685
3.4689,2.8792,0.000322,0.0,2808,0.284544,0.001118,398,799,0,1,0.33008684771096614,65.0,829.7001153402538
0.0,1.157920892373162e+59,0.0,0.0,857,0.060677,0.001732,29,52,0,1,-0.16099442582899273,1170.0,479.2099192618224
120.9598,102.5981,4.5e-05,0.0,1361,0.429096,0.005443,248,584,0,1,-0.09777971687431973,894.0,566.753171856978
0.0,1.157920892373162e+59,0.0,0.0,721,0.030513,0.006051,12,22,0,1,-0.20834529004718777,1365.0,417.35870818915805
0.0,1.157920892373162e+59,0.0,0.0,1853,0.383702,0.043803,201,711,0,1,0.23306908231111717,122.0,811.6205305651672
0.0,1.157920892373162e+59,0.0,0.0,1428,1.071429,0.034783,505,1530,2,1,0.3271808880418708,122.0,412.17105263157896
0.0,1.157920892373162e+59,0.0,0.0,808,0.219059,0.024263,88,177,0,1,-0.1317654226943457,1013.0,529.0080738177624
3.548,2.9477,0.001613,0.0,1135,0.085463,0.005724,71,97,0,1,-0.27570450175278416,1532.0,364.38869665513266
0.0,1.157920892373162e+59,0.0,0.0,26,0.576923,0.002492,6,15,0,1,-0.3276401364632009,1637.0,331.08419838523645
2.5229,2.094,0.000354,0.0,1399,0.353824,0.000894,195,495,0,1,-0.11551507928246157,947.0,549.9423298731257
0.0,1.157920892373162e+59,0.0,0.0,1022,0.113503,0.00361,52,116,0,1,-0.09940479672517702,897.0,565.8016147635525
0.0,1.157920892373162e+59,0.0,0.0,536,0.201493,0.023982,46,108,0,1,-0.22319431585496427,1406.0,404.35409457900806
0.0,1.157920892373162e+59,0.0,0.0,1183,0.220626,0.02536,123,261,0,1,-0.015240661647171392,677.0,635.5824682814302
17.366,14.4138,0.000322,0.0,1403,0.193158,0.005599,110,271,0,1,-0.168914731781007,1209.0,466.8396770472895
0.0,1.157920892373162e+59,0.0,0.0,884,0.107466,0.0273,49,95,0,1,-0.13997569488585937,1052.0,516.6378316032295
0.0,1.157920892373162e+59,0.0,0.0,859,0.074505,0.0124,40,64,0,1,-0.15514332479784224,1134.0,490.62860438292967
0.0,1.157920892373162e+59,0.0,0.0,2669,0.267141,0.02841,341,713,0,1,0.4782176672296053,21.0,843.6562860438293
0.0,1.157920892373162e+59,0.0,0.0,1582,0.050569,0.004415,41,80,0,1,0.041634229584284935,477.0,699.0196078431372
0.0,1.157920892373162e+59,0.0,0.0,1111,0.10261,0.014125,79,114,0,1,-0.06948407877239152,795.0,598.1545559400231
0.0,1.157920892373162e+59,0.0,0.0,571,0.071804,0.02736,19,41,0,1,-0.24130765174007646,1454.0,389.12918108419836
0.0,1.157920892373162e+59,0.0,0.0,1601,0.400375,0.00264,231,641,0,1,0.17033744935797338,184.0,791.9550173010381
0.0,1.157920892373162e+59,0.0,0.0,1673,0.089659,0.026511,69,150,0,1,0.08259460074998963,336.0,743.7427912341407
0.0,1.157920892373162e+59,0.0,0.0,1800,0.710556,0.001095,344,1279,0,1,0.3270003689777123,66.0,829.3829296424452
0.0,1.157920892373162e+59,0.0,0.0,1398,2.004292,0.004326,465,2802,2,1,0.49590606523215847,72.0,593.0921052631579
4.2225,3.5046,0.001067,0.0,1316,0.902736,0.004506,402,1188,0,1,0.022794259101231916,545.0,677.4509803921569
0.0,1.157920892373162e+59,0.0,0.0,88,0.863636,0.025821,20,76,0,1,-0.2652360769205886,1506.0,372.63552479815456
6.9417,5.7616,0.000161,0.0,2519,0.951965,0.001118,531,2398,2,1,0.4521705693160474,90.0,527.9605263157895
11.6331,9.6555,9.7e-05,0.0,1198,0.284641,0.001129,181,341,0,1,-0.19122504569550455,1310.0,434.80392156862746
0.0,1.157920892373162e+59,0.0,0.0,485,0.791753,0.007318,104,384,0,1,-0.1291357443468321,1004.0,531.8627450980392
6.8663,5.699,0.00016,0.0,993,0.629406,0.0011,342,625,0,1,-0.1456915102545483,1077.0,508.7081891580161
3.4914,2.8979,0.003246,0.0,1400,0.394286,0.011333,313,552,0,1,-0.07647110245804056,819.0,590.5420991926183
0.0,1.157920892373162e+59,0.0,0.0,1358,0.012518,0.006753,8,17,0,1,-0.03673375308489926,726.0,620.040369088812
2.0543,1.0949,0.001611,0.0,1743,0.95525,0.00331,496,1665,2,1,0.1947045453132476,138.0,354.2763157894737
0.0,1.157920892373162e+59,0.0,0.0,745,0.189262,0.002686,76,141,0,1,-0.15798498060879604,1153.0,484.6020761245675
0.0,1.157920892373162e+59,0.0,0.0,1014,0.012821,0.008089,9,13,0,1,-0.13130409088719378,1012.0,529.3252595155709
0.0,1.157920892373162e+59,0.0,0.0,1661,0.213125,0.002645,101,354,0,1,0.11407243675176122,279.0,761.8223760092272
3.1483,2.6131,0.000355,0.0,1973,0.14445,0.001118,143,285,0,1,-0.009409726748378769,660.0,640.9746251441753
0.0,1.157920892373162e+59,0.0,0.0,959,0.153285,0.01019,81,147,0,1,-0.10236333732678106,910.0,561.6782006920415
4.2315,3.5121,0.000644,0.0,1912,0.373954,0.002726,237,715,0,1,0.04985966330504141,437.0,711.7070357554787
0.0,1.157920892373162e+59,0.0,0.0,1463,1.69583,0.002862,724,2481,2,1,0.5236743776483048,65.0,618.421052631579
4.0475,3.3594,0.000278,0.0,1334,0.484258,0.001123,251,646,0,1,-0.09400691906337601,889.0,568.3391003460208
3.4742,2.8836,0.000322,0.0,1191,0.214945,0.00112,141,256,0,1,-0.21701971284332922,1389.0,409.7462514417532
0.0,1.157920892373162e+59,0.0,0.0,998,0.371743,0.018136,107,371,0,1,-0.044576501156275004,736.0,616.8685121107267
0.0,1.157920892373162e+59,0.0,0.0,1657,0.1551,0.004411,112,257,0,1,0.10330555495781513,295.0,756.7474048442907
12.0784,9.92,0.000161,0.0,2704,0.632396,0.001946,633,1710,2,1,0.4531672709660108,89.0,531.578947368421
1.8833,1.5631,0.000901,0.0,1190,0.187395,0.001696,114,223,0,1,-0.2295950760102285,1435.0,395.15570934256056
0.0,1.157920892373162e+59,0.0,0.0,1162,0.041308,0.00177,27,48,0,1,-0.08037895165689858,826.0,588.3217993079585
0.0,1.157920892373162e+59,0.0,0.0,1523,0.430072,0.006002,296,655,0,1,0.17038455778145364,183.0,792.2722029988465
0.0,1.157920892373162e+59,0.0,0.0,1489,0.085964,0.012961,51,128,0,1,0.025727326791280977,532.0,681.5743944636679
3.8555,3.2001,0.00029,0.0,1689,0.355832,0.001118,180,601,0,1,-0.034208082169062015,718.0,622.5778546712802
0.0,1.157920892373162e+59,0.0,0.0,1786,0.829227,0.026206,344,1481,0,1,0.34892966537129455,54.0,833.1891580161476
0.0,1.157920892373162e+59,0.0,0.0,1621,0.119679,0.025898,121,194,0,1,0.08791807639951661,326.0,746.914648212226
0.0,1.157920892373162e+59,0.0,0.0,896,0.027902,0.02495,14,25,0,1,-0.15986022022377774,1162.0,481.74740484429066
0.0,1.157920892373162e+59,0.0,0.0,2871,0.299547,0.024619,239,860,0,1,0.5188677258453759,13.0,846.1937716262976
0.0,1.157920892373162e+59,0.0,0.0,17,0.294118,0.025256,5,5,0,1,-0.36908213043256943,1684.0,316.1764705882353
0.0,1.157920892373162e+59,0.0,0.0,856,0.079439,0.002384,52,68,0,1,-0.15200936555139236,1111.0,497.92387543252596
0.0,1.157920892373162e+59,0.0,0.0,1555,0.066881,0.029519,56,104,0,1,0.041460975687646395,479.0,698.3852364475201
3.655,3.0336,0.00034,0.0,1424,0.295646,0.001242,205,421,0,1,-0.11747364568074277,955.0,547.4048442906575
0.0,1.157920892373162e+59,0.0,0.0,1786,0.164614,0.032079,89,294,0,1,0.1359404704284004,241.0,773.8754325259515
0.0,1.157920892373162e+59,0.0,0.0,1159,0.029336,0.012096,17,34,0,1,-0.08607934412605972,853.0,579.7577854671281
5.2052,4.3203,0.000322,0.0,2439,0.310373,0.001677,294,757,0,1,0.20308122896943948,139.0,806.2283737024221
3.4901,2.8968,0.00324,0.0,1428,0.338235,0.011308,183,483,0,1,-0.1133118211651736,939.0,552.479815455594
0.0,1.157920892373162e+59,0.0,0.0,816,0.22549,0.003892,92,184,0,1,-0.12733389717796903,992.0,535.6689734717417
0.0,1.157920892373162e+59,0.0,0.0,1485,0.323232,0.002718,235,480,0,1,0.12126704483303567,271.0,764.3598615916956
9.1626,7.6049,0.000962,0.0,1455,0.371134,0.008813,142,540,0,1,-0.10930701150029562,929.0,555.6516724336793
1.4971,1.2479,0.002258,0.0,1200,0.439167,0.00338,244,527,0,1,-0.14451776299508604,1071.0,510.61130334486734
17.4357,14.4717,0.000647,0.0,1828,0.312363,0.011278,206,571,0,1,0.003465092360298261,623.0,652.710495963091
2.7566,2.288,0.000406,0.0,1424,0.402388,0.00112,231,573,0,1,-0.08899590779490593,867.0,575.3171856978086
3.4813,2.8894,0.000323,0.0,1788,0.569911,0.001124,344,1019,0,1,0.08455077692498104,332.0,745.0115340253749
12981214.7722,11357264.8042,0.0,0.0,1160,1.182759,0.027967,465,1372,2,-1,1.486280024544547,5.0,835.5263157894736
1.4796,1.2374,0.00087,0.0,1785,0.154062,0.001287,85,275,0,1,-0.075345070966566,815.0,591.8108419838524
0.0,1.157920892373162e+59,0.0,0.0,869,0.050633,0.025549,26,44,0,1,-0.1601971734574449,1165.0,480.79584775086505
0.0,1.157920892373162e+59,0.0,0.0,455,0.336264,0.025769,70,153,0,1,-0.21888658461509614,1397.0,407.2087658592849
0.0,1.157920892373162e+59,0.0,0.0,690,0.446377,0.003324,115,308,0,1,-0.12022564696202495,968.0,543.2814302191465
0.0,1.157920892373162e+59,0.0,0.0,18,0.222222,0.01308,5,4,0,1,-0.37858334813296396,1690.0,314.2733564013841
0.0,1.157920892373162e+59,0.0,0.0,19,0.947368,0.001976,7,18,0,1,-0.2790756592542874,1546.0,359.94809688581313
0.0,1.157920892373162e+59,0.0,0.0,1020,0.116667,0.002102,41,119,0,1,-0.10223104511942238,909.0,561.9953863898501
34.9848,29.0409,0.000324,0.0,1804,0.456208,0.011337,283,823,0,1,0.04836840141956408,442.0,710.121107266436
8.0663,6.6958,0.000963,0.0,1449,0.349896,0.007768,130,507,0,1,-0.11852489805201401,960.0,545.8189158016148
0.0,1.157920892373162e+59,0.0,0.0,808,0.554455,0.00216,160,448,0,1,-0.05475087844871431,758.0,609.8904267589389
2.9544,2.4521,0.002593,0.0,1620,0.830247,0.00766,379,1345,0,1,0.09827071526540312,308.0,752.6239907727797
0.0,1.157920892373162e+59,0.0,0.0,713,0.068724,0.001816,32,49,0,1,-0.1989070632084864,1345.0,423.70242214532874
0.0,1.157920892373162e+59,0.0,0.0,2533,0.302408,0.001027,323,766,0,1,0.4434309026224446,26.0,842.0703575547866
6.9801,5.7935,0.000324,0.0,1344,0.63244,0.002262,464,850,0,1,-0.006269335262297955,650.0,644.1464821222607
0.0,1.157920892373162e+59,0.0,0.0,2533,0.164232,0.016661,169,416,0,1,0.3680528301420474,39.0,837.9469434832756
0.0,1.157920892373162e+59,0.0,0.0,1069,0.476146,0.002883,195,509,0,1,0.01849061512668847,561.0,672.3760092272203
3.0044,2.5051,0.000815,0.0,1371,0.462436,0.00245,292,634,0,1,-0.0767377991238169,820.0,590.2249134948097
0.0,1.157920892373162e+59,0.0,0.0,47,0.93617,0.011174,9,44,0,1,-0.27110892323580515,1520.0,368.1949250288351
1.7559,1.4574,0.000324,0.0,2186,0.215005,0.000569,183,470,0,1,0.07800998401025765,351.0,738.9850057670127
0.0,1.157920892373162e+59,0.0,0.0,866,0.077367,0.012145,29,67,0,1,-0.15553261443175737,1136.0,489.99423298731256
1.8308,1.5195,0.002442,0.0,1435,2.154007,0.004471,920,3091,2,-1,0.45039615097915237,91.0,524.3421052631579
0.0,1.157920892373162e+59,0.0,0.0,1129,1.138175,0.003005,424,1285,0,1,0.22113717782779696,129.0,809.4002306805075
34.9196,28.9833,3.3e-05,0.0,1401,0.692363,0.001136,265,970,0,1,-0.028208394059801786,708.0,625.7497116493656
0.0,1.157920892373162e+59,0.0,0.0,871,0.098737,0.026376,70,86,0,1,-0.13973225765679897,1049.0,517.5893886966551
0.0,1.157920892373162e+59,0.0,0.0,1512,0.474206,0.024037,258,717,0,1,0.1664836846219997,194.0,788.7831603229527
0.0,1.157920892373162e+59,0.0,0.0,1181,0.469094,0.004619,206,554,0,1,0.05337655776768072,426.0,715.1960784313726
0.0,1.157920892373162e+59,0.0,0.0,421,0.72209,0.007699,143,304,0,1,-0.14992536409936913,1097.0,502.36447520184544
3.1507,2.6151,0.000351,0.0,1244,0.085209,0.001107,77,106,0,1,-0.2437585632485858,1464.0,385.95732410611305
0.0,1.157920892373162e+59,0.0,0.0,1457,0.18943,0.011474,119,276,0,1,0.055632169009762505,417.0,718.0507497116494
10.2957,8.9541,0.002629,0.0,2595,0.17264,0.027062,211,448,0,1,0.19106024519316314,154.0,801.4705882352941
3.4783,2.887,0.000358,0.0,1428,0.380952,0.001244,225,544,0,1,-0.09374203009624282,887.0,568.9734717416378
0.0,1.157920892373162e+59,0.0,0.0,908,0.030837,0.008783,20,28,0,1,-0.15447285565499105,1132.0,491.2629757785467
0.0,1.157920892373162e+59,0.0,0.0,1427,0.324457,0.007312,218,463,0,1,0.10025392914293273,305.0,753.5755478662053
0.0,1.157920892373162e+59,0.0,0.0,1418,0.54866,0.001452,320,778,0,1,0.16964900782799985,185.0,791.6378316032295
0.0,1.157920892373162e+59,0.0,0.0,1013,0.105627,0.025856,52,107,0,1,-0.10336677162081964,914.0,560.4094579008074
0.0,1.157920892373162e+59,0.0,0.0,1660,0.622289,0.006407,274,1033,0,1,0.24657936926137045,111.0,815.1095732410612
0.0,1.157920892373162e+59,0.0,0.0,1804,0.572062,0.006623,270,1032,0,1,0.27833765025066265,89.0,822.0876585928489
0.0,1.157920892373162e+59,0.0,0.0,1669,0.618933,0.005853,274,1033,0,1,0.2486023255453146,110.0,815.4267589388696
0.0,1.157920892373162e+59,0.0,0.0,993,0.04431,0.024452,27,44,0,1,-0.12666567001965823,988.0,536.9377162629758
0.0,1.157920892373162e+59,0.0,0.0,2780,0.367266,0.024791,241,1021,0,1,0.5112448306205285,15.0,845.5594002306805
35.0216,29.0679,0.000321,0.0,1645,0.511854,0.011248,333,842,0,1,0.025986831821631994,530.0,682.2087658592849
0.0,1.157920892373162e+59,0.0,0.0,854,0.010539,0.003054,7,9,0,1,-0.17636225763848207,1246.0,455.10380622837374
0.0,1.157920892373162e+59,0.0,0.0,1689,1.155713,0.002234,456,1952,2,1,0.41802011475671536,102.0,484.5394736842105
1.3659,1.14,0.001925,0.0,1456,0.566621,0.002629,244,825,0,1,-0.0424850729086194,733.0,617.8200692041523
3.4959,2.9016,0.000321,0.0,1415,0.256537,0.001122,154,363,0,1,-0.14123042870137115,1059.0,514.4175317185698
0.0,1.157920892373162e+59,0.0,0.0,19,0.421053,0.001738,6,8,0,1,-0.3509793873825575,1663.0,322.83737024221455
29.9368,25.0331,6.4e-05,0.0,1602,0.561798,0.001917,292,900,0,1,0.013077901411109906,593.0,662.2260668973472
0.0,1.157920892373162e+59,0.0,0.0,1463,0.653452,0.023828,341,956,0,1,0.21021881242142632,135.0,807.4971164936562
0.0,1.157920892373162e+59,0.0,0.0,1306,0.280245,0.023847,129,366,0,1,0.03327910543967419,506.0,689.8212226066897
4.7216,3.9563,0.001634,0.0,1624,1.379926,0.007716,820,2241,2,1,0.3309582669100468,120.0,419.4078947368421
4736098.2814,3930961.5735,0.0,0.0,1540,0.67013,0.001127,326,1032,0,-1,0.5524192598837527,11.0,846.8281430219147
1.2701,1.0867,0.000711,0.0,1626,0.900984,0.000903,427,1465,2,1,0.12767711970849968,149.0,314.4736842105263
0.0,1.157920892373162e+59,0.0,0.0,1842,2.047231,0.023819,438,3771,2,-1,0.6635731821433541,39.0,712.5
0.0,1.157920892373162e+59,0.0,0.0,704,0.328125,0.017504,124,231,0,1,-0.13372950065572697,1025.0,525.2018454440599
0.0,1.157920892373162e+59,0.0,0.0,1595,0.462696,0.002115,270,738,0,1,0.1918749891534282,152.0,802.1049596309113
7.2612,6.0268,0.000384,0.0,1422,0.437412,0.00279,232,622,0,1,-0.08219216047986037,835.0,585.4671280276816
0.0,1.157920892373162e+59,0.0,0.0,1473,0.076035,0.023933,31,112,0,1,0.014041063619204278,587.0,664.1291810841983
0.0,1.157920892373162e+59,0.0,0.0,1531,0.402351,0.005928,303,616,0,1,0.1687729195212497,188.0,790.686274509804
6.7387,5.5932,0.000336,0.0,1414,0.420792,0.002265,222,595,0,1,-0.09052941415380882,875.0,572.7797001153402
4.3837,3.6385,0.000257,0.0,1570,0.365605,0.001128,178,574,0,1,-0.06745593563748276,791.0,599.4232987312572
4.1158,3.445,0.00032,0.0,1521,0.961867,0.001316,297,1463,0,1,0.07326614982185645,363.0,735.1787773933103
0.0,1.157920892373162e+59,0.0,0.0,1634,0.053856,0.002645,39,88,0,1,0.05625685064111344,412.0,719.636678200692
0.0,1.157920892373162e+59,0.0,0.0,1159,0.283865,0.026604,144,329,0,1,-0.00458667422830431,644.0,646.0495963091118
0.0,1.157920892373162e+59,0.0,0.0,993,0.045317,0.026665,24,45,0,1,-0.1272565553092867,991.0,535.9861591695502
0.0,1.157920892373162e+59,0.0,0.0,1527,0.89391,0.002218,467,1365,2,1,0.3126300243582433,126.0,397.6973684210526
10.9339,9.0752,0.000111,0.0,2645,0.590548,0.001217,775,1562,2,1,0.46090017163722174,86.0,542.4342105263158
0.0,1.157920892373162e+59,0.0,0.0,1144,1.103147,0.026238,334,1262,0,1,0.19614180096405381,146.0,804.0080738177624
1.9001,1.5771,0.005951,0.0,1526,0.986239,0.011308,512,1505,2,1,0.1356254517935645,146.0,325.32894736842104
0.0,1.157920892373162e+59,0.0,0.0,1851,0.191788,0.004202,114,355,0,1,0.16689454822907937,191.0,789.7347174163783
9.8182,8.1491,0.000643,0.0,1359,0.47167,0.006315,177,641,0,1,-0.10821752527742826,923.0,557.5547866205306
1.1735,1.0111,0.003222,0.0,2248,0.359875,0.003781,169,809,0,1,0.12736273582892663,259.0,768.166089965398
1.9363,1.6793,0.003403,0.0,1788,0.445749,0.006589,249,797,0,1,0.03249973643247521,508.0,689.1868512110727
3.2592,2.8202,0.001602,0.0,2199,0.769441,0.005221,604,1692,2,1,0.3243391111387153,123.0,408.5526315789474
0.0,1.157920892373162e+59,0.0,0.0,1558,0.047497,0.002319,26,74,0,1,0.030440977406460266,518.0,686.0149942329873
1.91,1.6317,0.002578,0.0,1361,0.243938,0.004923,141,332,0,1,-0.16264572854033613,1179.0,476.3552479815455
0.544,0.476,0.002446,0.0,1613,0.695598,0.001331,231,1122,0,1,0.029094669051659052,525.0,683.7946943483275
2.2713,1.9347,0.001933,0.0,1361,0.236591,0.004391,137,322,0,1,-0.16515747897310237,1192.0,472.2318339100346
4.1403,3.6228,0.000322,0.0,2619,0.714777,0.001334,564,1872,2,1,0.43084865802048866,99.0,495.39473684210526
2.6978,2.2392,0.004181,0.0,1358,0.385862,0.011281,156,524,0,1,-0.1311510651545528,1010.0,529.959630911188
3.3272,2.7616,0.000333,0.0,1291,0.24787,0.001107,117,320,0,1,-0.1881766961852759,1296.0,439.24452133794694
1.1904,1.0416,0.002114,0.0,455,0.158242,0.002516,35,72,0,1,-0.4635409779185262,1704.0,309.8327566320646
3.4456,2.9357,0.000644,0.0,1853,1.691851,0.002221,688,3135,2,1,0.4450175132571935,92.0,520.7236842105264
0.0,0.0,0.022733,0.0,1172,1.021331,0.0,366,1197,0,1,-0.009641049202943619,661.0,640.6574394463668
1.2064,1.0556,0.001421,0.0,1620,0.069136,0.001715,58,112,0,1,-0.1470724305823194,1084.0,506.48788927335636
0.0,1.157920892373162e+59,0.0,0.0,220,0.145455,0.011918,11,32,0,1,-0.33046715144714967,1644.0,328.8638985005767
1.3249,1.1468,0.064585,0.0,2976,0.28293,0.085569,273,842,0,1,0.3460209011768195,55.0,832.8719723183391
1.3414,1.1737,0.00109,0.0,1028,0.042802,0.001462,18,44,0,1,-0.3271947384928525,1636.0,331.401384083045
2.6829,2.2268,0.000321,0.0,1719,0.152414,0.00086,105,262,0,1,-0.08918346605351113,869.0,574.6828143021914
